X_pct,Y_pct,XIRR_pct,CAGR_pct,Benchmark_CAGR_pct,Alpha_pct,TotalReturn_pct,FinalValue_INR,NumTrades,OpenPositions,WinRate_pct,AvgHoldingDays,MaxDrawdown_INR,TotalInvested_INR,TotalReturned_INR,FinalCash_INR,FinalAsset_INR,STCG_Tax_INR,LTCG_Tax_INR,TotalTax_INR,NetAfterTax_INR
13.0,11.0,16.97706715121397,16.989631461172294,20.22213622189051,-3.2325047607182142,380.56661239274547,480566.61239274545,179,27,88.3495145631068,200.58659217877096,-71720.01309053996,4120000.0,4027603.718239121,7603.718239119815,472962.89415362565,73383.82681782267,10085.573018750805,83469.39983657347,397097.212556172
13.0,12.0,19.08951670666792,19.103767946737182,20.22213622189051,-1.1183682751533262,474.8662585309737,574866.2585309737,201,31,89.65517241379311,206.3233830845771,-71355.73340120193,4640000.0,4558800.380598662,18800.380598661723,556065.877932312,87272.33575043055,12804.837730813628,100077.17348124417,474789.0850497295
13.0,13.0,18.269149274243727,18.282742320964918,20.22213622189051,-1.939393900925591,436.43032413983923,536430.3241398393,172,29,89.05472636815921,213.25581395348837,-72141.51650264015,4020000.0,3937024.701605211,17024.701605208014,519405.6225346313,78741.93408259342,12914.37889903011,91656.31298162353,444774.01115821576
13.0,14.0,17.274570324283648,17.287370638845488,20.22213622189051,-2.9347655830450208,392.94322574038955,492943.22574038955,143,27,87.6470588235294,247.75524475524475,-72742.03704269696,3400000.0,3304468.5214211056,4468.521421105681,488474.7043192839,65901.89597584748,14369.88019273353,80271.77616858101,412671.44957180857
13.0,15.0,19.795224272050042,19.81004481263198,20.22213622189051,-0.4120914092585295,509.89442032136367,609894.4203213636,170,33,87.192118226601,236.87058823529412,-70624.56130789185,4060000.0,3966265.5754408245,6265.575440824403,603628.8448805392,86839.92868991282,16508.241498907533,103348.17018882035,506546.25013254327
13.0,16.0,18.822739491664688,18.836776265953237,20.22213622189051,-1.3853599559372718,462.1036773135117,562103.6773135117,144,30,87.93103448275862,252.23611111111111,-72427.58803511638,3480000.0,3389388.218207341,9388.218207341743,552715.45910617,78420.2684244587,14660.859510631037,93081.12793508974,469022.549378422
13.0,17.0,20.208016630960405,20.223171496840898,20.22213622189051,0.0010352749503894643,531.2629472379109,631262.9472379108,156,34,86.8421052631579,255.09615384615384,-74752.84546534804,3800000.0,3705885.9590429775,5885.9590429766395,625376.9881949342,89198.78955029805,17486.501411435813,106685.29096173387,524577.6562761769
13.0,18.0,20.072837483776148,20.087882759340616,20.22213622189051,-0.1342534625498928,524.1922395558992,624192.2395558992,145,33,86.51685393258427,276.4689655172414,-78758.83375055733,3560000.0,3474889.7199426424,14889.71994264143,609302.5196132577,85191.45928852948,18616.552937499255,103808.01222602875,520384.22732987045
13.0,19.0,19.539253165387628,19.553866881572656,20.22213622189051,-0.6682693403178526,496.97316957679715,596973.1695767972,128,31,87.42138364779875,287.546875,-87795.63999636512,3180000.0,3094928.0391625324,14928.039162532892,582045.1304142643,78498.33991569025,17804.542448010216,96302.88236370045,500670.28721309674
13.0,20.0,18.356738568837073,18.370401704262473,20.22213622189051,-1.851734517628035,440.42073968996885,540420.7396899689,110,28,86.23188405797102,312.72727272727275,-82420.85393578868,2760000.0,2677792.9407430184,17792.940743019884,522627.79894694895,66852.69667855995,17941.18216877752,84793.87884733747,455626.86084263143
14.0,10.0,19.706479068045468,19.72122786009123,20.22213622189051,-0.5009083617992793,505.38639202807707,605386.392028077,246,30,90.94202898550725,170.6788617886179,-79295.83613467088,5520000.0,5488410.11982731,68410.11982731152,536976.2722007656,98511.13693777636,9481.80439230373,107992.9413300801,497393.45069799694
14.0,11.0,16.737415578902894,16.74979015413649,20.22213622189051,-3.4723460677540174,370.80090844161424,470800.90844161424,174,26,89.0,193.45977011494253,-67489.43173421451,4000000.0,3912798.9376312057,12798.937631203531,458001.9708104107,72749.95016228392,8631.148352472994,81381.09851475692,389419.80992685736
14.0,12.0,19.150094272689138,19.164394268981113,20.22213622189051,-1.0577419529093959,477.8003680297592,577800.3680297593,201,30,89.17748917748918,193.83582089552237,-76677.86711935021,4620000.0,4562886.596157507,42886.59615750985,534913.7718722494,91421.50122717887,10722.386252701941,102143.88747988081,475656.48054987844
14.0,13.0,17.955561094498762,17.968903573660498,20.22213622189051,-2.2532326482300107,422.3603009323007,522360.30093230074,166,29,87.6923076923077,223.48192771084337,-61800.0214101421,3900000.0,3801996.948141617,1996.948141616631,520363.3527906841,76074.20887691635,12703.237969629354,88777.4468465457,433582.85408575507
14.0,14.0,19.012333726437042,19.02652287591757,20.22213622189051,-1.1956133459729372,471.14728836972216,571147.2883697222,170,31,87.56218905472637,232.75294117647059,-62805.35582637985,4020000.0,3928999.6272008633,8999.627200864117,562147.6611688581,80775.24603642322,15640.42462734349,96415.67066376671,474731.6177059555
14.0,15.0,18.8739677399485,18.888045665490296,20.22213622189051,-1.3340905564002128,464.53445812328613,564534.4581232861,156,31,86.63101604278076,243.60897435897436,-65859.63054012836,3740000.0,3640074.0351017145,74.03510171537346,564460.4230215708,80513.27089220044,14688.460080089148,95201.73097228959,469332.72715099656
14.0,16.0,17.536059721133075,17.549067898365568,20.22213622189051,-2.673068323524941,404.05772155701607,504057.7215570161,126,27,87.58169934640523,271.984126984127,-65823.9343239548,3060000.0,2969845.1632033153,9845.163203315136,494212.55835370097,66347.54835567101,14763.42767812002,81110.97603379103,422946.74552322505
14.0,17.0,17.65044834576125,17.66354757801927,20.22213622189051,-2.5585886438712393,408.9902857008994,508990.28570089943,122,27,85.90604026845638,286.59016393442624,-69082.47862919408,2980000.0,2897893.951050965,17893.95105096417,491096.33464993525,66659.77053180098,15574.387298994903,82234.15783079588,426756.1278701036
14.0,18.0,19.506148221554025,19.520735216399345,20.22213622189051,-0.7014010054911637,495.3201766874149,595320.1766874149,136,32,85.11904761904762,276.30882352941177,-74539.1588175759,3360000.0,3263958.4038618132,3958.4038618122795,591361.7728256026,78980.27463562909,18632.12883545836,97612.40347108745,497707.7732163274
14.0,19.0,19.4537475170416,19.468292228425966,20.22213622189051,-0.7538439934645425,492.7121301021322,592712.1301021322,126,31,85.98726114649682,305.031746031746,-80003.0187401328,3140000.0,3050067.0579102486,10067.057910249147,582645.0721918831,73654.78907938472,20224.139064165698,93878.92814355041,498833.2019585818
14.0,20.0,17.887304685121126,17.900592700782592,20.22213622189051,-2.321543521107916,419.34216453610185,519342.16453610186,103,27,86.15384615384616,336.621359223301,-71247.61643139162,2600000.0,2507651.336159633,7651.336159632789,511690.8283764691,59678.72418085336,18657.214406920757,78335.93858777412,441006.22594832774
15.0,10.0,18.446899788217706,18.46063511680289,20.22213622189051,-1.7615011050876177,444.55621579952316,544556.2157995232,219,29,90.32258064516128,165.26940639269407,-71866.47061722838,4960000.0,4882068.512109154,22068.512109154966,522487.7036903682,87535.2583669242,8049.027534316737,95584.28590124093,448971.9298982822
15.0,11.0,18.884283263883194,18.898369477635747,20.22213622189051,-1.3237667442547618,465.0250727250491,565025.0727250491,206,30,89.83050847457628,177.8106796116505,-59771.09148694879,4720000.0,4642112.760887978,22112.7608879795,542912.3118370696,90614.41503457772,8630.08571438635,99244.50074896407,465780.571976085
15.0,12.0,18.63678828844124,18.650675816839414,20.22213622189051,-1.571460405051095,453.35924934891614,553359.2493489161,188,30,88.53211009174312,197.0159574468085,-63746.3295115839,4360000.0,4273294.013989733,13294.013989734842,540065.2353591813,86421.49483330581,10148.317477900726,96569.81231120654,456789.4370377096
15.0,13.0,16.813013653860146,16.825448044522485,20.22213622189051,-3.3966881773680235,373.86203383105277,473862.0338310528,148,26,86.20689655172413,234.07432432432432,-63524.23348922767,3480000.0,3394243.197464019,14243.197464019577,459618.8363670332,68626.95415241068,11388.553337745778,80015.50749015645,393846.5263408963
